,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
73,2.3971697333333339,0.055258333333333319,0.1773739,0.050491366666666662,0.051025833333333326,0.24073019999999998,0.13171310000000003,9.9997460999999994,0.75615036666666668,0.116683,2.3472116666666665
74,2.4402630666666671,0.055958199999999993,0.18084003333333332,0.051124566666666676,0.051792400000000002,0.24586273333333336,0.13417949999999998,10.199882366666666,0.77631399999999995,0.11894939999999998,2.3892385999999997
75,2.4734578666666667,0.056724699999999996,0.18447269999999999,0.051857800000000003,0.052525533333333332,0.25116193333333331,0.13657920000000001,10.396718799999999,0.79671076666666663,0.12134906666666666,2.4219004666666657
76,2.5215836333333339,0.057391200000000003,0.18820543333333337,0.052724266666666665,0.053092133333333333,0.25589459999999992,0.13944529999999997,10.595588633333335,0.81714109999999995,0.12381533333333336,2.4689597666666665
77,2.5529455666666672,0.057891133333333317,0.1919714666666667,0.053357566666666668,0.0537587,0.26122699999999999,0.14184500000000003,10.7969914,0.8380046333333333,0.12601516666666665,2.4992886666666672
78,2.6005716333333333,0.058557633333333331,0.19547099999999998,0.053824133333333336,0.054458466666666663,0.26615956666666668,0.14441123333333333,10.997027599999997,0.8592013666666668,0.12828156666666668,2.5459151333333332
79,2.618068833333334,0.05939086666666666,0.19910376666666663,0.054324033333333355,0.05515833333333333,0.27095873333333326,0.14707746666666666,11.202062933333337,0.88049813333333327,0.13051456666666666,2.5628791666666659
80,2.6566294333333333,0.060090700000000004,0.2030366666666667,0.055123899999999983,0.055791633333333333,0.27602453333333332,0.14984373333333334,11.406964966666665,0.9020281,0.13294763333333334,2.6003735333333329
81,2.6737602333333341,0.060857300000000003,0.20666943333333335,0.055890499999999996,0.056558166666666666,0.2807904,0.15261013333333331,11.613667000000001,0.9241581333333333,0.13558049999999999,2.6167711666666662
82,2.6894244666666669,0.061557200000000006,0.21050220000000003,0.056557099999999999,0.057291399999999999,0.28562306666666676,0.15520969999999998,11.821902066666661,0.94628816666666671,0.13804676666666665,2.6316689000000002
83,2.7116542333333338,0.062223766666666673,0.21436820000000006,0.057156933333333333,0.057958033333333339,0.2916222,0.15797583333333334,12.032103600000003,0.96858486666666666,0.14051303333333331,2.6530989333333332
84,2.7457156666666664,0.062890366666666656,0.2181008666666667,0.05795680000000001,0.058657966666666679,0.29728796666666674,0.16077523333333335,12.245137999999997,0.99121463333333348,0.14294583333333336,2.6864605999999998
85,2.7703453999999996,0.063456866666666667,0.22203339999999999,0.058623333333333319,0.059391266666666678,0.30252043333333339,0.16347483333333332,12.456772433333331,1.014177866666667,0.14554543333333339,2.7104902999999996
86,2.7964079000000002,0.0641901,0.22603279999999995,0.059156599999999997,0.060091200000000004,0.30748629999999999,0.16607440000000004,12.6730061,1.0372411333333331,0.14804500000000004,2.7357196666666668
87,2.8367350999999994,0.064956666666666663,0.2298988666666667,0.05975653333333332,0.060891066666666674,0.31331873333333332,0.16884059999999995,12.892139366666665,1.0607374666666667,0.15061120000000006,2.7753137666666663
